Time,Category level 0,Category level 1,Category level 2,Unique SKUs Listed,Unique SKUs Sold,# of sold SKU items,Price before Discount (includ. VAT) (EUR),Discount Value (EUR),Item COGS (net VAT) (EUR),"Waste, # of items"
2023-08-25,Fresh Food,🥕 Fruits & Vegetables,Berries,2,2,50,81.515418,2.268252,42.36368,0
2023-08-24,Fresh Food,🧀 Cheese,Hard Cheese,27,13,26,107.242527,7.404136,70.1965,0
2023-08-16,Fresh Food,🥛 Dairy & Eggs,Dairy Beverages,26,15,63,82.222503,3.898666,50.73917,0
2023-09-26,Fresh Food,🧀 Cheese,Spreads,27,18,43,86.786696,7.261553,56.33081,0
2023-07-09,Fresh Food,🧀 Cheese,Sliced Cheese,19,13,55,143.31179,12.134184,95.09671,2
2023-07-21,Fresh Food,🥕 Fruits & Vegetables,Fruits,25,24,292,540.951738,25.791729,362.66942,19
2023-08-22,Fresh Food,🧀 Cheese,Blue Cheese,5,3,3,10.117744,0.959738,7.41671,0
2023-07-20,Fresh Food,🥪 Fresh & Ready,Sandwiches & Wraps,1,0,0,0,0,0,5
2023-07-14,Fresh Food,🧀 Cheese,Spreads,28,16,40,79.583914,5.947531,51.32232,3
2023-09-06,Fresh Food,🍞 Bakery,Sweet Pastries,29,19,75,71.471314,4.244149,45.84323,0
2023-08-22,Fresh Food,🥕 Fruits & Vegetables,Fruits,24,23,235,408.728936,23.325279,265.79287,34
2023-08-25,Fresh Food,🍞 Bakery,"Sliced Bread, Wraps & More",25,20,121,198.976601,11.956945,147.26855,2
2023-08-06,Fresh Food,🍞 Bakery,Crispbread,6,3,4,9.316986,0.973053,5.3072,0
2023-09-27,Fresh Food,🍗 Meat & Fish,Fresh Poultry,3,3,34,129.375384,3.023034,95.78034,0
2023-07-29,Fresh Food,🍗 Meat & Fish,Fresh Meat,14,8,23,97.144505,8.427816,61.53677,0
2023-09-15,Fresh Food,🥛 Dairy & Eggs,Bio & Special Nutrition Yogurt,7,5,20,17.503942,0.370198,11.81819,0
2023-07-01,Fresh Food,🥪 Fresh & Ready,Sushi,1,1,8,48.388253,4.840954,30.62386,0
2023-07-24,Fresh Food,🥪 Fresh & Ready,Sushi,1,1,4,24.384577,1.219635,15.43245,0
2023-08-29,Fresh Food,🥪 Fresh & Ready,Sandwiches & Wraps,3,3,11,24.694469,0,16.05271,0
2023-08-26,Fresh Food,🥪 Fresh & Ready,Special Nutrition Desserts,8,8,24,46.93541,3.176841,28.63189,11
2023-09-16,Fresh Food,🍗 Meat & Fish,Sausages,17,10,30,88.72402,5.918346,54.36054,0
2023-08-21,Fresh Food,🥪 Fresh & Ready,Salads & Bowls,12,5,17,62.955648,6.025668,44.92385,0
2023-08-14,Fresh Food,🥛 Dairy & Eggs,Yogurt & Pudding,70,39,209,269.581161,28.02635,172.07495,35
2023-09-25,Fresh Food,🍞 Bakery,Daily Baked Bread,5,5,45,19.030157,0.169068,10.74785,9
2023-07-13,Fresh Food,🥛 Dairy & Eggs,Dairy Beverages,23,15,42,61.436645,3.592477,39.16328,0
2023-09-19,Fresh Food,🥪 Fresh & Ready,Sandwiches & Wraps,3,4,11,25.004838,3.130382,15.95369,3
2023-08-12,Fresh Food,🍞 Bakery,Gluten Free,1,0,0,0,0,0,0
2023-07-20,Fresh Food,🥪 Fresh & Ready,Soups,6,3,6,18.324811,1.86409,11.52292,0
2023-07-14,Fresh Food,🍞 Bakery,Daily Baked Bread,9,8,59,60.044343,3.525592,37.77105,2
2023-09-23,Fresh Food,🍞 Bakery,"Sliced Bread, Wraps & More",20,20,121,208.732634,7.409827,147.09765,1
2023-08-23,Fresh Food,🥕 Fruits & Vegetables,Vegetables,23,20,297,412.657864,30.053016,195.35123,9
2023-08-13,Fresh Food,🍗 Meat & Fish,Fresh Poultry,6,3,40,163.698301,17.122373,118.16133,0
2023-07-23,Fresh Food,🍞 Bakery,"Sliced Bread, Wraps & More",20,19,116,196.085991,8.957882,134.91815,4
2023-08-30,Fresh Food,🥪 Fresh & Ready,Fresh Spreads,11,6,12,35.434353,3.468956,21.10112,0
2023-09-27,Fresh Food,🥛 Dairy & Eggs,Eggs,4,4,43,104.533842,3.726532,62.65168,0
2023-07-12,Fresh Food,🥪 Fresh & Ready,Desserts & Sweets,22,2,2,7.26952,0.363678,4.67124,51
2023-08-20,Fresh Food,🧀 Cheese,Fresh Cheese,6,6,49,86.824523,10.488051,60.02925,2
2023-07-08,Fresh Food,🥕 Fruits & Vegetables,Berries,2,1,43,77.256295,4.044169,50.83799,8
2023-08-29,Fresh Food,🥪 Fresh & Ready,Fresh Pastry,6,3,5,20.232905,1.619442,14.1195,0
2023-07-10,Fresh Food,🥕 Fruits & Vegetables,Salad Mixes,10,9,60,82.625522,6.496478,37.926,2
2023-09-24,Fresh Food,🥪 Fresh & Ready,Soups,4,3,3,9.25325,1.38688,6.34865,0
2023-09-16,Fresh Food,🧀 Cheese,Grated Cheese,4,3,10,25.719796,0.361967,15.52116,0
2023-09-02,Fresh Food,🧀 Cheese,Cheese Snacks,3,3,6,10.130516,0.585929,6.60282,0
2023-08-30,Fresh Food,🥛 Dairy & Eggs,Bio & Special Nutrition Yogurt,9,8,31,27.725337,0.825749,18.48421,0
2023-08-25,Fresh Food,🥛 Dairy & Eggs,Dairy Beverages,22,15,70,97.332451,7.882184,61.71882,5
2023-09-03,Fresh Food,🥕 Fruits & Vegetables,Herbs,5,5,31,25.35508,1.976035,14.3576,6
2023-09-22,Fresh Food,🥛 Dairy & Eggs,Dairy Beverages,23,15,49,71.455366,5.176847,45.57277,3
2023-07-13,Fresh Food,🍞 Bakery,Daily Baked Pastries,6,4,51,113.705784,8.329122,83.98992,2
2023-09-10,Fresh Food,🍞 Bakery,Gluten Free,1,0,0,0,0,0,0
2023-07-25,Fresh Food,🍞 Bakery,Daily Baked Bread,8,8,50,68.476037,3.077665,41.17096,19
2023-09-15,Fresh Food,🥛 Dairy & Eggs,Bio & Special Nutrition Butter,1,0,0,0,0,0,0
2023-08-24,Fresh Food,🥪 Fresh & Ready,Soups,4,3,4,12.548148,1.275876,8.29118,0
2023-09-09,Fresh Food,🥪 Fresh & Ready,Ready Meals,20,5,6,21.840349,0.503512,13.70158,3
2023-08-09,Fresh Food,🍗 Meat & Fish,Meat & Fish Alternatives,15,9,19,47.980409,2.365559,34.82022,3
2023-07-21,Fresh Food,🥪 Fresh & Ready,Fresh Pastry,6,2,6,24.298644,0,16.95678,0
2023-09-07,Fresh Food,🥪 Fresh & Ready,Salads & Bowls,12,6,24,85.291125,0.544077,61.7084,0
2023-09-20,Fresh Food,🍞 Bakery,Crispbread,6,4,8,18.030965,0.442626,9.68544,0
2023-08-14,Fresh Food,🥪 Fresh & Ready,Sushi,2,2,3,18.206001,4.856552,11.52216,9
2023-07-26,Fresh Food,🍞 Bakery,Crispbread,6,6,13,27.383508,2.680079,14.47241,0
2023-07-04,Fresh Food,🍗 Meat & Fish,Fish & Seafood,3,3,5,18.875497,1.595681,12.12315,0
2023-08-16,Fresh Food,🧀 Cheese,Cheese Snacks,3,3,15,19.685821,0.380951,12.6038,0
2023-09-18,Fresh Food,🍗 Meat & Fish,Ready To Cook,3,1,1,3.419006,1.368408,2.13311,2
2023-07-17,Fresh Food,🥕 Fruits & Vegetables,Herbs,5,5,39,32.235652,1.655185,23.57935,4
2023-09-29,Fresh Food,🥛 Dairy & Eggs,Milk,46,35,183,390.191567,12.778999,266.91447,0
2023-08-14,Fresh Food,🥛 Dairy & Eggs,Sour Cream & Cream,14,8,24,39.673986,2.642773,24.56444,0
2023-08-26,Fresh Food,🥪 Fresh & Ready,Desserts & Sweets,26,18,69,168.4423,14.818511,108.40326,6
2023-07-12,Fresh Food,🥪 Fresh & Ready,Sandwiches & Wraps,3,3,16,38.517544,2.404317,23.27543,5
2023-09-19,Fresh Food,🥕 Fruits & Vegetables,Herbs,5,5,45,34.009722,1.935367,21.83633,0
2023-09-30,Fresh Food,🥕 Fruits & Vegetables,Herbs,5,5,57,44.007901,1.861375,26.29265,12
2023-09-26,Fresh Food,🥪 Fresh & Ready,Fresh Spreads,10,9,16,52.051504,0,30.91642,0
2023-08-12,Fresh Food,🍗 Meat & Fish,Sausages,22,12,27,82.480853,6.857726,52.62653,13
2023-09-08,Fresh Food,🧀 Cheese,Blue Cheese,6,3,5,19.202786,2.239486,13.43653,0
2023-09-18,Fresh Food,🥪 Fresh & Ready,Sandwiches & Wraps,3,3,14,31.425067,0.402473,19.68089,0
2023-08-24,Fresh Food,🥛 Dairy & Eggs,Eggs,4,4,49,115.539768,4.86048,76.83614,1
2023-08-13,Fresh Food,🧀 Cheese,Grated Cheese,4,2,3,7.155226,0.82537,4.13292,0
2023-08-05,Fresh Food,🥪 Fresh & Ready,Desserts & Sweets,26,13,21,70.155427,2.935508,44.95709,6
2023-07-03,Fresh Food,🥪 Fresh & Ready,Fresh Spreads,17,12,22,65.753692,4.14292,39.71307,0
2023-09-29,Fresh Food,🥪 Fresh & Ready,Fresh Pastry,6,4,7,28.13349,0.603162,19.6329,0
2023-07-18,Fresh Food,🧀 Cheese,Cheese Snacks,3,2,4,7.760723,0.586707,5.02141,0
2023-09-19,Fresh Food,🥛 Dairy & Eggs,Sour Cream & Cream,15,8,24,31.496963,1.51892,19.68318,3
2023-08-05,Fresh Food,🥪 Fresh & Ready,Salads & Bowls,13,7,11,40.339198,0.819681,28.44737,0
2023-08-28,Fresh Food,🧀 Cheese,Sliced Cheese,20,14,37,86.813801,4.700953,55.57132,0
2023-07-17,Fresh Food,🍞 Bakery,Crispbread,6,4,10,22.237768,0.33387,12.00313,0
2023-09-17,Fresh Food,🥪 Fresh & Ready,Salads & Bowls,11,7,14,52.593912,1.26083,37.56047,0
2023-08-11,Fresh Food,🥛 Dairy & Eggs,Sour Cream & Cream,13,7,12,23.257693,1.801822,13.95523,0
2023-07-19,Fresh Food,🥪 Fresh & Ready,Special Nutrition Desserts,8,5,9,23.373654,2.242059,14.45542,1
2023-09-25,Fresh Food,🥪 Fresh & Ready,Sandwiches & Wraps,3,2,18,37.500784,1.245867,26.36649,0
2023-07-08,Fresh Food,🥪 Fresh & Ready,Special Nutrition Desserts,8,5,8,17.809706,1.224771,11.47849,1
2023-09-23,Fresh Food,🥛 Dairy & Eggs,Sour Cream & Cream,13,7,15,27.05409,0.613266,17.69344,2
2023-07-03,Fresh Food,🥛 Dairy & Eggs,Milk,48,34,181,392.24274,23.944938,276.79656,0
2023-08-24,Fresh Food,🧀 Cheese,Cheese Snacks,3,2,7,16.896257,0.587308,11.20544,0
2023-07-21,Fresh Food,🥪 Fresh & Ready,Ready Meals,22,11,15,61.15179,2.390562,39.65903,5
2023-07-22,Fresh Food,🍗 Meat & Fish,Sausages,21,17,33,82.675274,3.828113,52.04752,0
2023-07-18,Fresh Food,🧀 Cheese,Blue Cheese,6,2,4,10.613336,1.470815,6.88673,0
2023-07-20,Fresh Food,🍞 Bakery,"Sliced Bread, Wraps & More",22,19,95,167.960556,12.894637,117.35256,1
2023-07-29,Fresh Food,🥪 Fresh & Ready,Sandwiches & Wraps,3,3,17,37.210681,1.293317,24.35078,0
2023-09-08,Fresh Food,🧀 Cheese,Spreads,30,18,38,76.855449,3.085334,50.87541,0
2023-08-02,Fresh Food,🧀 Cheese,Cottage Cheese,11,9,27,40.485422,1.673806,26.60052,0
2023-09-05,Fresh Food,🍗 Meat & Fish,Fish & Seafood,6,1,10,48.414821,4.843501,32.512,0
2023-09-12,Fresh Food,🍞 Bakery,Crispbread,6,4,4,8.840312,1.327254,4.76805,0
2023-09-11,Fresh Food,🍗 Meat & Fish,Fresh Meat,13,11,31,123.394685,9.74195,77.10128,1
2023-07-13,Fresh Food,🍗 Meat & Fish,Fresh Meat,16,11,33,145.900396,7.20926,91.61029,55
2023-08-18,Fresh Food,🥛 Dairy & Eggs,Butter & Margarine,14,9,18,68.128179,3.251517,45.25557,0
2023-07-30,Fresh Food,🥪 Fresh & Ready,Salads & Bowls,14,7,15,51.236369,3.506764,35.38312,0
2023-07-27,Fresh Food,🥛 Dairy & Eggs,Milk,48,29,132,300.705789,17.235237,200.24424,1
2023-08-25,Fresh Food,🥛 Dairy & Eggs,Eggs,4,4,57,135.169782,7.452836,89.31275,0
2023-07-20,Fresh Food,🥛 Dairy & Eggs,Sour Cream & Cream,11,7,25,44.545662,2.942016,28.41199,0
2023-07-20,Fresh Food,🍗 Meat & Fish,Bacon & Cold Cuts,53,36,109,250.754501,14.323095,162.64796,6
2023-09-12,Fresh Food,🧀 Cheese,Cottage Cheese,10,11,46,65.767402,9.005213,44.14322,3
2023-07-02,Fresh Food,🥪 Fresh & Ready,Sushi,1,1,3,18.172446,1.81785,11.50095,0
2023-09-24,Fresh Food,🍞 Bakery,Daily Baked Bread,5,6,76,37.124507,2.51989,20.95558,0
2023-09-22,Fresh Food,🥪 Fresh & Ready,Sushi,0,1,2,12.072598,0.905747,7.64048,0
2023-08-27,Fresh Food,🍞 Bakery,"Sliced Bread, Wraps & More",24,21,143,230.457101,16.910461,167.43175,0
2023-08-09,Fresh Food,🥛 Dairy & Eggs,Butter & Margarine,14,10,17,67.010017,8.726285,42.8041,1
2023-08-09,Fresh Food,🍗 Meat & Fish,Ready To Cook,2,2,4,20.00818,0.687427,12.98026,2
2023-08-16,Fresh Food,🥕 Fruits & Vegetables,Berries,2,2,126,141.790616,27.639196,102.39888,1
2023-09-13,Fresh Food,🍞 Bakery,Sweet Pastries,30,18,52,49.472037,2.237388,31.08409,0
2023-09-12,Fresh Food,🥛 Dairy & Eggs,Dairy Beverages,22,15,68,99.507794,12.456071,61.23264,0
2023-07-28,Fresh Food,🥪 Fresh & Ready,Desserts & Sweets,26,15,28,65.73716,10.064754,42.52221,0
2023-08-14,Fresh Food,🍗 Meat & Fish,Fish & Seafood,8,3,3,13.450627,0.97131,8.69323,0
2023-07-02,Fresh Food,🥪 Fresh & Ready,Salads & Bowls,15,5,13,49.37888,1.975398,34.68661,0
2023-08-03,Fresh Food,🥛 Dairy & Eggs,Bio & Special Nutrition Yogurt,8,1,6,5.081439,0.679142,3.45635,0
2023-08-28,Fresh Food,🧀 Cheese,Cheese Snacks,3,3,9,11.339384,0.190306,7.21339,0
2023-07-23,Fresh Food,🥪 Fresh & Ready,Soups,5,2,2,6.075956,0.567468,3.99659,0
2023-08-28,Fresh Food,🥪 Fresh & Ready,Bio & Special Nutrition Meals,4,3,6,12.135024,1.619624,8.30866,0
2023-08-07,Fresh Food,🍞 Bakery,Crispbread,6,3,3,6.86223,0.24241,3.88866,0
2023-08-13,Fresh Food,🍞 Bakery,"Sliced Bread, Wraps & More",26,19,114,192.476937,11.801979,133.805,5
2023-09-28,Fresh Food,🍞 Bakery,"Sliced Bread, Wraps & More",23,22,132,224.245073,11.358174,161.45242,17
2023-09-08,Fresh Food,🥪 Fresh & Ready,Fresh Spreads,11,8,11,38.504257,2.295875,23.45823,0
2023-07-12,Fresh Food,🥛 Dairy & Eggs,Butter & Margarine,14,8,12,44.708148,1.149626,28.60934,0
2023-08-01,Fresh Food,🥪 Fresh & Ready,Fresh Spreads,11,5,8,23.224008,0.446148,13.08024,1
2023-07-13,Fresh Food,🍗 Meat & Fish,Fresh Poultry,4,4,70,272.08872,33.087653,269.76399,1
2023-09-14,Fresh Food,🥛 Dairy & Eggs,Yogurt & Pudding,67,47,176,224.795496,33.947492,144.38441,1
2023-07-30,Fresh Food,🍗 Meat & Fish,Fish & Seafood,6,4,12,45.680957,3.417781,29.89038,0
2023-07-21,Fresh Food,🥛 Dairy & Eggs,Bio & Special Nutrition Butter,1,0,0,0,0,0,0
2023-09-07,Fresh Food,🥪 Fresh & Ready,Ready Meals,23,15,28,94.25026,7.214058,60.42071,1
2023-07-09,Fresh Food,🥪 Fresh & Ready,Bio & Special Nutrition Meals,6,1,2,5.463624,0,3.01735,0
2023-07-08,Fresh Food,🧀 Cheese,Bio & Special Nutrition Cheese,11,3,6,20.158193,1.164138,11.19878,0
2023-09-26,Fresh Food,🍞 Bakery,"Sliced Bread, Wraps & More",20,20,119,199.287451,10.159336,144.14504,0
2023-07-12,Fresh Food,🥪 Fresh & Ready,Sushi,0,1,1,6.05928,0,3.83478,0
2023-09-22,Fresh Food,🍞 Bakery,Crispbread,6,5,6,13.050805,0,7.04472,0
2023-09-05,Fresh Food,🥪 Fresh & Ready,Desserts & Sweets,24,17,49,75.217542,6.336912,49.25357,0
2023-09-09,Fresh Food,🥛 Dairy & Eggs,Eggs,4,4,66,156.358516,11.62103,96.23123,2
2023-08-04,Fresh Food,🧀 Cheese,Sliced Cheese,19,12,39,108.789274,7.717674,72.03836,0
2023-08-29,Fresh Food,🍗 Meat & Fish,Sausages,19,13,39,111.257696,10.162,68.9174,0
2023-07-01,Fresh Food,🧀 Cheese,Soft Cheese,19,14,50,159.725817,10.586965,103.86256,0
2023-08-14,Fresh Food,🧀 Cheese,Cheese Snacks,3,3,7,14.737613,0.999641,9.6443,0
2023-09-23,Fresh Food,🧀 Cheese,Cheese Snacks,3,2,11,13.95231,0.987258,9.05823,0
2023-08-07,Fresh Food,🍗 Meat & Fish,Bacon & Cold Cuts,47,32,96,214.88859,15.651618,138.73945,13
2023-09-20,Fresh Food,🧀 Cheese,Soft Cheese,22,16,31,97.395772,8.224789,63.75787,28
2023-07-26,Fresh Food,🍞 Bakery,Daily Baked Pastries,6,6,56,116.043383,7.284946,88.62533,12
2023-07-03,Fresh Food,🧀 Cheese,Fresh Cheese,6,5,30,66.060574,6.503091,43.90481,2
2023-09-17,Fresh Food,🥪 Fresh & Ready,Desserts & Sweets,25,17,57,63.447032,2.799604,41.70715,3
2023-08-02,Fresh Food,🧀 Cheese,Bio & Special Nutrition Cheese,11,5,8,35.040488,2.358728,23.05639,0
2023-08-30,Fresh Food,🧀 Cheese,Cottage Cheese,11,8,49,68.102043,7.456029,46.45854,1
2023-07-07,Fresh Food,🥪 Fresh & Ready,Fresh Spreads,17,10,21,59.302253,2.820842,35.46344,0
2023-07-22,Fresh Food,🥕 Fruits & Vegetables,Berries,2,2,10,31.070494,2.592584,20.04192,0
2023-07-03,Fresh Food,🥪 Fresh & Ready,Special Nutrition Desserts,8,8,15,31.324259,2.164332,19.54339,7
2023-07-23,Fresh Food,🥕 Fruits & Vegetables,Salad Mixes,11,11,45,63.140894,4.174937,30.86819,1
2023-08-30,Fresh Food,🍞 Bakery,Sweet Pastries,27,21,91,91.03277,4.153033,56.9079,5
2023-08-26,Fresh Food,🍗 Meat & Fish,Fish & Seafood,7,3,17,65.608993,9.968147,43.11196,0
2023-08-02,Fresh Food,🍗 Meat & Fish,Bacon & Cold Cuts,51,30,100,223.576623,16.962981,141.90671,14
2023-07-31,Fresh Food,🥕 Fruits & Vegetables,Salad Mixes,10,9,43,63.03103,4.711062,31.00183,19
2023-07-30,Fresh Food,🥛 Dairy & Eggs,Eggs,4,5,75,176.219939,12.880389,111.51268,4
2023-07-03,Fresh Food,🥛 Dairy & Eggs,Bio & Special Nutrition Yogurt,8,6,24,20.343103,2.04925,13.24645,0
2023-09-25,Fresh Food,🍞 Bakery,Crispbread,6,4,7,16.168084,0,8.8539,0
2023-09-17,Fresh Food,🍗 Meat & Fish,Fresh Poultry,3,3,57,238.26786,15.029245,179.85056,0
2023-09-30,Fresh Food,🥪 Fresh & Ready,Desserts & Sweets,23,12,43,65.72597,2.663411,44.55304,19
2023-09-26,Fresh Food,🍞 Bakery,Sweet Pastries,31,19,55,59.815789,2.101444,34.83173,0
2023-07-26,Fresh Food,🧀 Cheese,Sliced Cheese,19,12,41,97.414802,7.370222,64.27004,0
2023-07-02,Fresh Food,🥕 Fruits & Vegetables,Salad Mixes,11,11,65,92.474086,5.877714,45.2158,4
2023-07-11,Fresh Food,🧀 Cheese,Blue Cheese,6,4,5,14.95826,0.577726,9.60945,0
2023-07-22,Fresh Food,🍗 Meat & Fish,Ready To Cook,5,1,1,3.44125,0,2.14698,27
2023-08-26,Fresh Food,🥛 Dairy & Eggs,Yogurt & Pudding,71,50,167,206.600204,19.822786,131.64041,7
2023-08-02,Fresh Food,🥛 Dairy & Eggs,Bio & Special Nutrition Butter,1,0,0,0,0,0,0
2023-07-06,Fresh Food,🥪 Fresh & Ready,Bio & Special Nutrition Meals,6,2,3,8.168502,1.089942,4.51116,0
2023-09-10,Fresh Food,🥕 Fruits & Vegetables,Berries,2,2,64,91.19241,6.309852,53.62782,20
2023-09-18,Fresh Food,🍗 Meat & Fish,Bacon & Cold Cuts,47,36,114,262.837588,15.272383,174.22015,0
2023-09-28,Fresh Food,🥪 Fresh & Ready,Sandwiches & Wraps,6,4,10,22.913324,0.908493,14.75299,0
2023-07-19,Fresh Food,🥛 Dairy & Eggs,Bio & Special Nutrition Butter,1,0,0,0,0,0,0
2023-08-10,Fresh Food,🥛 Dairy & Eggs,Bio & Special Nutrition Yogurt,8,6,14,11.906402,0.113279,7.885,0
2023-09-08,Fresh Food,🍗 Meat & Fish,Ready To Cook,4,1,1,3.421661,0.684735,2.13476,0
2023-08-11,Fresh Food,🥪 Fresh & Ready,Special Nutrition Desserts,8,5,12,26.294473,2.267463,15.82467,0
2023-08-30,Fresh Food,🥕 Fruits & Vegetables,Vegetables,23,21,278,402.617462,29.718871,198.1717,14
2023-09-11,Fresh Food,🍗 Meat & Fish,Ready To Cook,3,4,9,43.310773,9.350984,28.01264,4
2023-08-06,Fresh Food,🥪 Fresh & Ready,Ready Meals,22,8,13,48.727672,2.08801,31.49448,3
2023-08-02,Fresh Food,🥛 Dairy & Eggs,Dairy Beverages,23,12,38,60.492053,3.378008,36.95895,0
2023-07-22,Fresh Food,🥛 Dairy & Eggs,Dairy Beverages,23,16,37,62.674659,3.546575,39.1082,8
2023-08-01,Fresh Food,🥪 Fresh & Ready,Ready Meals,22,11,27,113.510081,8.730297,73.87801,0
2023-07-09,Fresh Food,🥪 Fresh & Ready,Sandwiches & Wraps,3,3,21,50.442332,4.321488,30.43673,0
2023-08-31,Fresh Food,🍗 Meat & Fish,Fresh Poultry,5,6,52,204.074574,23.980198,151.53192,13
2023-07-02,Fresh Food,🥛 Dairy & Eggs,Dairy Beverages,23,16,67,107.279445,8.709524,64.90334,0
2023-09-13,Fresh Food,🧀 Cheese,Grated Cheese,4,4,7,17.933313,0,10.68834,0
2023-09-05,Fresh Food,🥛 Dairy & Eggs,Sour Cream & Cream,13,10,21,38.604715,3.899018,24.58498,0
2023-08-01,Fresh Food,🍞 Bakery,Sweet Pastries,32,25,93,95.003072,5.522093,58.47979,1
2023-07-13,Fresh Food,🥛 Dairy & Eggs,Milk,48,30,155,371.335506,31.155741,250.75662,43
2023-07-19,Fresh Food,🧀 Cheese,Blue Cheese,6,2,2,4.953572,0,3.12634,1
2023-09-15,Fresh Food,🍞 Bakery,Daily Baked Bread,5,6,62,46.995062,2.170889,26.87161,2
2023-07-17,Fresh Food,🍞 Bakery,Daily Baked Bread,7,6,66,60.570091,3.561281,36.81682,2
2023-07-13,Fresh Food,🍞 Bakery,Gluten Free,1,0,0,0,0,0,0
2023-08-31,Fresh Food,🧀 Cheese,Sliced Cheese,20,10,28,69.746595,4.912216,45.80485,0
2023-09-24,Fresh Food,🍞 Bakery,"Sliced Bread, Wraps & More",20,21,145,245.851845,12.386793,178.46796,0
2023-08-03,Fresh Food,🥕 Fruits & Vegetables,Berries,3,3,101,117.938316,8.115343,84.65445,0
2023-08-08,Fresh Food,🥪 Fresh & Ready,Salads & Bowls,13,7,14,53.609699,2.629353,37.45422,0
2023-07-27,Fresh Food,🥪 Fresh & Ready,Salads & Bowls,14,8,14,47.960018,1.406173,32.7078,2
2023-07-28,Fresh Food,🍗 Meat & Fish,Meat & Fish Alternatives,14,5,15,32.004845,1.632176,23.33705,0
2023-07-25,Fresh Food,🍞 Bakery,Daily Baked Pastries,6,5,48,98.566506,6.79076,75.82509,6
2023-09-21,Fresh Food,🍞 Bakery,Daily Baked Pastries,0,0,0,0,0,0,0
2023-09-24,Fresh Food,🥪 Fresh & Ready,Salads & Bowls,10,7,13,43.834683,1.541873,30.99852,0
2023-09-22,Fresh Food,🍗 Meat & Fish,Ready To Cook,2,1,1,3.419697,0,2.13354,2
2023-08-19,Fresh Food,🥕 Fruits & Vegetables,Fruits,24,22,285,429.720993,27.20819,269.5426,22
2023-09-06,Fresh Food,🥛 Dairy & Eggs,Milk,49,39,165,383.28895,14.324484,253.8923,0
2023-08-03,Fresh Food,🧀 Cheese,Blue Cheese,6,3,5,11.773821,0.485102,7.70889,0
2023-09-20,Fresh Food,🧀 Cheese,Sliced Cheese,19,9,25,53.579843,3.031986,34.0581,0
2023-09-06,Fresh Food,🥕 Fruits & Vegetables,Herbs,5,5,55,43.257618,4.381179,26.35356,0
2023-08-19,Fresh Food,🍞 Bakery,Daily Baked Pastries,4,6,65,133.462768,8.084287,97.92195,0
2023-08-14,Fresh Food,🍞 Bakery,Crispbread,6,4,8,17.791169,0.445184,9.53302,0
2023-08-19,Fresh Food,🥪 Fresh & Ready,Fresh Spreads,13,8,12,42.924595,5.921743,26.60596,0
2023-09-17,Fresh Food,🧀 Cheese,Cottage Cheese,9,7,44,64.553858,6.849974,41.55329,0
2023-09-27,Fresh Food,🍞 Bakery,Daily Baked Pastries,0,0,0,0,0,0,0
2023-08-11,Fresh Food,🥪 Fresh & Ready,Soups,4,2,4,12.341476,0.587111,8.12644,0
2023-08-30,Fresh Food,🧀 Cheese,Soft Cheese,21,13,36,118.669055,7.36293,77.36602,0
2023-09-09,Fresh Food,🥛 Dairy & Eggs,Bio & Special Nutrition Butter,1,0,0,0,0,0,0
2023-07-31,Fresh Food,🍞 Bakery,Sweet Pastries,30,25,98,90.091802,2.330204,55.11639,0
2023-07-24,Fresh Food,🥪 Fresh & Ready,Desserts & Sweets,26,15,50,73.462702,2.000202,47.47005,0
2023-09-13,Fresh Food,🧀 Cheese,Cottage Cheese,10,8,30,44.582784,7.728246,28.78825,0
2023-07-16,Fresh Food,🧀 Cheese,Fresh Cheese,5,4,40,80.377986,4.26723,57.16591,0
2023-07-13,Fresh Food,🍞 Bakery,Crispbread,6,6,14,30.854008,2.045323,17.25359,0
2023-09-19,Fresh Food,🥪 Fresh & Ready,Bio & Special Nutrition Meals,4,2,3,6.029406,0,3.76008,0
2023-08-19,Fresh Food,🥪 Fresh & Ready,Salads & Bowls,12,6,10,35.308129,1.366244,24.31613,0
2023-09-10,Fresh Food,🥕 Fruits & Vegetables,Salad Mixes,10,9,69,87.451734,4.031856,52.75968,3
2023-09-23,Fresh Food,🍞 Bakery,Sweet Pastries,31,25,111,119.158285,6.180919,71.47229,0
2023-09-23,Fresh Food,🧀 Cheese,Cottage Cheese,9,6,31,46.108076,1.775458,30.92002,1
2023-09-12,Fresh Food,🍗 Meat & Fish,Sausages,17,13,28,61.479979,7.249617,39.16808,8
2023-09-19,Fresh Food,🍗 Meat & Fish,Fish & Seafood,5,2,4,15.684103,0,10.42924,0
2023-08-22,Fresh Food,🧀 Cheese,Cheese Snacks,3,3,7,13.086048,0.190328,8.57083,0
2023-08-01,Fresh Food,🥛 Dairy & Eggs,Sour Cream & Cream,11,7,16,24.100082,1.950882,15.43876,0
2023-09-21,Fresh Food,🥛 Dairy & Eggs,Milk,48,29,119,282.512511,11.509245,188.91999,3
2023-09-20,Fresh Food,🥛 Dairy & Eggs,Milk,47,31,126,282.934407,6.548844,190.06605,0
2023-07-06,Fresh Food,🥪 Fresh & Ready,Sushi,1,1,1,6.053209,0,3.83094,0
2023-09-29,Fresh Food,🍗 Meat & Fish,Fish & Seafood,6,5,18,60.883177,1.057545,39.60564,0
2023-07-11,Fresh Food,🧀 Cheese,Spreads,28,14,33,72.169312,6.571128,47.88473,5
